Team_Number_Id,TeamPoints,FieldGoals,X3PointShots,FreeThrows,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls
1893,99,0.383,0.379,0.593,15,55,25,4,3,9,17
1993,86,0.369,0.16,0.769,14,42,20,7,4,14,19
2093,113,0.468,0.474,0.857,7,36,26,6,2,12,17
21132,100,0.481,0.25,0.905,10,40,21,9,5,22,24
22109,104,0.405,0.176,0.825,11,52,17,13,5,14,18
2393,87,0.351,0.316,0.765,14,49,17,5,3,12,13
2493,111,0.4,0.345,0.724,9,50,22,7,11,11,21
2593,99,0.441,0.32,0.643,9,43,21,7,3,11,21
2693,116,0.531,0.52,0.708,9,41,22,7,4,12,20
2793,96,0.414,0.19,0.741,12,56,14,4,5,12,15
2893,98,0.41,0.37,0.741,10,41,21,7,1,16,13
2993,91,0.344,0.226,0.643,13,51,18,9,3,6,21
3093,109,0.489,0.45,0.875,12,47,30,10,6,19,16
31132,111,0.459,0.304,0.743,8,39,21,10,6,12,18
32109,104,0.443,0.462,0.824,9,43,21,4,7,9,18
3393,111,0.486,0.429,0.75,9,43,22,2,7,16,20
3493,91,0.368,0.304,0.69,19,52,15,7,3,11,11
3593,111,0.461,0.3,0.676,13,47,27,12,6,10,10
3693,98,0.387,0.333,0.789,15,47,23,10,3,17,21
3793,131,0.573,0.469,0.778,5,30,25,7,3,3,14
3893,108,0.424,0.364,0.75,16,56,26,10,3,14,18
3993,111,0.512,0.385,0.5,4,43,16,6,5,11,22
4093,99,0.41,0.333,0.765,8,46,17,8,2,12,19
41132,91,0.398,0.321,0.696,9,50,16,3,7,14,15
42109,118,0.512,0.476,0.667,9,49,21,9,4,15,11
4393,133,0.49,0.484,0.846,13,49,27,10,5,9,18
4493,105,0.456,0.259,0.762,8,43,22,9,8,7,12
4593,112,0.442,0.4,0.8,11,48,22,4,10,15,14
4693,96,0.424,0.286,0.581,10,49,16,5,6,14,23
4793,121,0.455,0.382,0.875,11,43,25,13,8,11,25
4893,91,0.345,0.208,0.8,12,46,12,6,6,7,15
4993,96,0.446,0.29,0.65,11,40,18,5,2,16,14
5093,123,0.511,0.531,0.778,12,42,29,6,1,10,21
51132,133,0.53,0.455,0.882,11,43,27,5,2,15,21
52109,115,0.417,0.263,0.862,13,43,24,12,6,8,17
5393,104,0.506,0.423,0.625,5,36,21,7,1,10,16
5493,103,0.388,0.394,0.824,7,44,17,10,3,11,16
5593,94,0.412,0.375,0.789,5,33,17,8,2,7,18
5693,103,0.427,0.435,0.739,11,42,26,5,5,13,13
5793,104,0.432,0.433,0.789,8,45,26,14,4,12,15
5893,111,0.483,0.524,0.8,13,54,29,3,6,14,15
5993,122,0.489,0.436,0.85,13,41,26,7,5,8,18
6093,114,0.477,0.457,0.609,13,47,28,9,4,18,19
61132,118,0.537,0.429,0.714,6,35,28,11,8,14,14
62109,106,0.462,0.333,0.591,9,33,24,6,6,7,17
6393,99,0.42,0.458,0.625,7,39,21,7,0,10,25
6493,98,0.376,0.238,0.829,9,46,16,7,4,9,21
6593,114,0.5,0.379,0.742,8,33,26,7,5,10,12
6693,111,0.482,0.211,0.833,6,36,19,5,5,13,21
6793,122,0.506,0.406,0.778,7,41,24,11,5,12,18
6893,115,0.484,0.269,0.818,8,45,22,8,9,13,13
6993,129,0.529,0.515,0.667,6,45,30,3,3,10,21
7093,101,0.367,0.273,0.813,13,50,11,7,5,10,13
71132,94,0.381,0.273,0.8,6,39,16,8,4,9,12
72109,111,0.383,0.188,0.766,23,68,18,3,2,13,16
7393,140,0.533,0.475,0.852,11,53,25,10,4,8,17
7493,102,0.38,0.48,0.69,13,62,21,10,4,13,14
7593,137,0.548,0.393,0.857,11,43,25,5,4,14,12
7693,105,0.513,0.238,0.917,6,40,20,2,2,13,16
7793,93,0.455,0.261,0.63,9,46,22,6,2,17,14
7893,102,0.402,0.3,0.794,9,40,17,8,7,16,13
7993,114,0.494,0.382,0.75,10,49,24,3,4,20,16
8093,137,0.558,0.548,0.923,9,50,32,4,5,9,15
8197,117,0.5,0.367,0.867,5,36,27,6,3,21,17
8293,119,0.465,0.429,0.75,12,54,27,5,7,5,8
1309,100,0.416,0.313,0.842,10,39,22,7,2,19,23
2309,77,0.378,0.286,0.778,8,48,18,3,5,19,15
3309,112,0.477,0.515,0.846,8,39,28,3,3,9,20
4309,91,0.36,0.219,0.759,18,62,20,5,4,13,15
5309,69,0.282,0.27,0.75,12,47,16,9,5,19,16
6309,91,0.404,0.25,0.632,7,54,20,7,6,12,19
7309,105,0.471,0.483,0.917,9,48,23,6,2,14,13
8198,90,0.354,0.262,0.75,16,58,23,10,5,17,19
994,114,0.5,0.379,0.821,8,37,26,10,2,13,23
1094,87,0.398,0.259,0.667,11,43,24,10,3,12,13
11133,94,0.465,0.261,0.615,5,28,22,9,4,13,15
12110,79,0.347,0.379,0.8,6,38,16,7,2,13,27
1394,123,0.516,0.5,0.923,4,35,26,9,2,11,23
1494,105,0.416,0.333,0.643,12,47,20,5,1,11,21
1594,94,0.383,0.306,0.688,15,54,22,4,4,14,19
1694,80,0.372,0.238,0.85,8,43,15,3,1,16,21
1794,94,0.354,0.361,0.733,13,40,18,7,2,15,17
1894,93,0.371,0.424,0.813,7,47,25,10,2,13,18
1994,99,0.404,0.4,0.7,9,41,27,11,7,9,20
2094,110,0.537,0.375,0.619,6,40,25,4,4,11,27
21133,106,0.467,0.361,0.692,8,38,30,8,2,8,16
22110,91,0.415,0.265,0.778,10,43,21,4,5,11,16
2394,96,0.47,0.385,0.5,11,46,18,3,5,16,15
2494,119,0.485,0.333,0.773,6,56,23,5,7,14,29
2594,104,0.512,0.28,0.565,8,40,28,10,7,14,19
2694,108,0.481,0.414,0.72,10,46,23,9,3,8,18
2794,103,0.441,0.412,0.667,9,46,21,9,3,9,14
2894,115,0.488,0.364,0.657,14,50,24,8,0,12,26
2994,117,0.478,0.464,0.842,5,39,27,9,7,15,16
3094,112,0.5,0.333,0.929,9,51,31,6,8,11,23
31133,112,0.553,0.387,0.75,5,35,34,8,1,12,19
32110,92,0.395,0.368,0.68,12,51,24,4,2,15,16
3394,115,0.437,0.357,0.6,15,47,26,11,3,6,19
3494,92,0.407,0.357,0.75,4,50,23,9,3,15,15
3594,119,0.506,0.462,1,7,40,31,6,4,15,20
3694,110,0.457,0.229,0.818,10,46,24,6,1,12,22
3794,120,0.433,0.407,0.826,15,58,28,5,7,12,21
3894,115,0.462,0.394,0.842,9,43,29,5,2,13,20
3994,127,0.564,0.5,0.781,8,42,25,9,3,18,19
4094,86,0.375,0.313,0.8,9,34,15,4,6,16,15
41133,107,0.465,0.429,0.833,3,37,26,6,5,11,17
42110,122,0.459,0.455,0.85,10,48,21,10,5,16,19
4394,107,0.483,0.472,0.667,6,40,27,10,8,14,11
4494,119,0.477,0.41,0.864,7,45,27,6,2,9,23
4594,112,0.425,0.256,0.923,14,49,24,10,2,11,19
4694,113,0.5,0.438,0.905,4,48,31,8,1,16,23
4794,128,0.489,0.258,0.882,6,54,31,8,6,24,32
4894,101,0.383,0.297,0.818,10,43,20,8,2,11,15
4994,103,0.376,0.472,0.667,16,53,21,3,7,13,25
5094,96,0.414,0.353,0.8,10,41,25,8,2,16,18
51133,108,0.414,0.382,0.591,12,36,19,10,4,6,16
52110,103,0.361,0.324,1,13,48,22,6,4,11,20
5394,98,0.4,0.389,0.833,9,46,20,6,1,12,21
5494,114,0.494,0.346,0.767,5,39,22,5,4,11,19
5594,90,0.425,0.281,0.813,9,45,23,11,2,14,16
5694,105,0.455,0.281,0.762,11,46,25,6,3,11,13
5794,98,0.429,0.167,0.8,4,42,17,5,6,6,16
5894,115,0.454,0.529,0.6,11,48,27,5,4,13,26
5994,104,0.467,0.261,0.7,4,42,21,5,9,14,20
6094,87,0.355,0.261,0.652,15,56,17,8,7,13,11
61133,103,0.481,0.375,0.762,11,44,26,8,5,20,23
62110,108,0.472,0.37,0.7,11,45,24,10,2,13,18
6394,89,0.395,0.364,0.65,7,36,18,14,1,13,16
6494,119,0.532,0.379,0.75,9,41,25,10,1,20,22
6594,83,0.355,0.29,0.8,10,42,19,11,0,13,19
6694,129,0.49,0.459,0.842,13,47,31,10,4,5,24
6794,106,0.426,0.241,0.867,11,45,26,11,2,9,28
6894,111,0.438,0.366,0.788,8,42,23,10,2,13,23
6994,109,0.451,0.471,0.733,11,45,30,4,3,12,21
7094,92,0.359,0.1,0.742,14,48,21,9,7,11,15
71133,102,0.438,0.342,0.786,9,34,29,12,4,15,22
72110,105,0.414,0.462,0.913,17,51,21,3,2,14,21
7394,95,0.402,0.314,0.667,14,44,27,10,1,12,20
7494,86,0.382,0.216,0.588,13,51,17,8,1,18,17
7594,92,0.367,0.231,0.769,14,50,19,10,5,18,19
7694,90,0.357,0.341,0.696,11,53,16,11,7,16,17
7794,113,0.524,0.529,0.692,6,40,30,7,1,17,17
7894,120,0.465,0.441,0.722,11,44,26,9,4,7,20
7994,104,0.465,0.467,0.588,9,43,25,15,0,17,22
8094,96,0.409,0.207,0.857,4,39,16,8,1,13,14
8199,105,0.483,0.429,0.583,10,44,26,7,6,19,17
8294,87,0.372,0.324,0.667,12,40,21,8,1,18,15
1395,102,0.458,0.227,0.84,9,50,19,3,4,17,25
2395,116,0.543,0.423,1,9,44,25,8,3,17,10
3395,93,0.384,0.28,0.741,11,44,15,4,7,16,14
4395,119,0.518,0.421,0.773,8,39,28,5,3,9,14
5395,107,0.481,0.343,0.654,9,47,21,5,7,21,17
6395,101,0.462,0.375,0.739,5,37,19,8,2,18,19
7395,95,0.383,0.303,0.852,7,41,20,5,5,15,23
8200,107,0.5,0.226,0.7,8,41,25,6,3,16,19
995,130,0.561,0.444,0.929,8,34,20,11,4,14,27
1095,115,0.438,0.278,0.913,15,47,27,6,6,13,29
11134,124,0.5,0.5,0.868,12,39,18,7,4,12,16
12111,113,0.556,0.444,0.786,4,26,24,9,1,18,30
1396,111,0.432,0.387,0.829,10,53,18,8,3,17,18
1495,104,0.398,0.356,0.818,14,48,21,7,7,20,21
1595,115,0.442,0.342,0.9,16,51,25,9,4,13,24
1695,118,0.467,0.333,0.793,8,51,24,9,4,15,20
1795,116,0.525,0.485,0.941,7,42,28,4,2,11,14
1895,119,0.524,0.412,0.704,4,33,21,8,2,10,19
1995,100,0.458,0.333,0.733,3,45,25,4,7,12,24
2095,113,0.477,0.405,0.8,11,46,25,7,3,11,21
21134,108,0.494,0.333,0.739,5,45,21,12,2,13,17
22111,121,0.519,0.462,0.778,12,40,30,9,5,19,20
2396,116,0.56,0.458,0.913,1,31,24,8,7,10,14
2495,113,0.519,0.361,0.941,5,46,22,6,2,7,13
2595,101,0.474,0.359,0.619,7,43,28,5,3,15,10
2695,102,0.435,0.306,0.773,9,44,23,4,4,11,23
2795,105,0.48,0.483,0.76,6,33,26,12,2,17,16
2895,123,0.558,0.526,0.7,6,37,35,5,2,13,18
2995,121,0.5,0.417,0.8,8,39,32,10,5,14,16
3095,109,0.532,0.455,0.882,8,41,30,9,1,12,15
31134,106,0.471,0.412,0.833,4,42,24,6,4,8,16
32111,116,0.5,0.39,0.833,7,37,26,9,3,14,20
3396,115,0.512,0.414,0.864,7,35,25,10,3,12,14
3495,92,0.318,0.417,0.84,19,50,12,8,0,14,19
3595,95,0.432,0.387,0.76,7,37,19,9,4,11,15
3695,101,0.42,0.3,0.808,9,46,20,6,5,15,19
3795,127,0.518,0.406,0.757,8,40,28,11,4,10,17
3895,88,0.348,0.25,1,9,48,16,6,7,14,17
3995,131,0.5,0.441,0.71,14,45,25,11,2,17,26
4095,99,0.44,0.342,0.75,8,37,26,0,4,13,15
41134,99,0.382,0.231,0.833,9,35,18,3,4,9,16
42111,95,0.435,0.206,0.737,9,46,19,12,5,11,15
4396,108,0.457,0.25,0.682,12,43,26,9,5,15,22
4495,104,0.447,0.294,0.667,14,46,22,8,4,20,21
4595,124,0.517,0.27,0.815,3,28,32,7,4,15,18
4695,102,0.486,0.286,0.839,6,41,19,6,3,18,14
4795,115,0.561,0.351,0.769,8,44,27,13,4,20,11
4895,121,0.506,0.429,0.846,4,45,27,2,3,10,14
4995,114,0.452,0.371,0.781,7,41,24,2,5,15,22
5095,91,0.35,0.231,0.763,7,45,18,9,5,16,20
51134,88,0.391,0.267,0.75,5,47,22,4,3,11,16
52111,98,0.429,0.324,0.7,9,36,19,4,4,14,24
5396,140,0.591,0.512,0.652,7,41,33,5,1,15,21
5495,123,0.535,0.429,0.667,6,43,31,8,4,9,17
5595,121,0.536,0.533,0.75,5,41,22,7,6,11,20
5695,120,0.511,0.444,0.636,10,41,24,6,3,7,28
5795,103,0.5,0.229,0.579,6,36,20,5,2,13,15
5895,112,0.46,0.379,0.955,7,46,26,13,9,18,23
5995,94,0.418,0.235,0.714,13,47,18,8,3,15,24
6095,129,0.515,0.5,0.63,14,55,24,7,1,11,24
61134,97,0.414,0.281,0.696,10,45,23,4,6,9,21
62111,117,0.523,0.375,0.762,12,41,25,5,2,9,16
6396,112,0.489,0.364,0.824,11,53,29,8,2,14,18
6495,113,0.506,0.448,0.667,7,35,25,10,4,10,19
6595,102,0.448,0.333,0.667,8,40,22,10,7,12,28
6695,113,0.466,0.387,0.826,7,37,22,4,5,12,18
6795,129,0.494,0.486,0.867,5,44,25,12,9,19,25
6895,105,0.513,0.333,0.571,2,34,17,5,7,11,21
6995,114,0.506,0.351,0.65,11,44,25,4,5,13,14
7095,124,0.494,0.395,0.852,12,42,24,4,6,13,17
71134,132,0.603,0.625,0.821,4,33,28,3,4,9,18
72111,120,0.495,0.276,0.75,15,54,23,9,4,14,14
7396,121,0.506,0.429,0.808,11,49,25,5,2,11,21
7495,79,0.365,0.154,0.684,12,42,15,8,1,14,18
7595,118,0.484,0.393,0.85,11,38,22,9,1,6,19
7695,107,0.478,0.417,0.733,9,45,22,6,2,10,14
7795,98,0.412,0.423,0.739,10,50,21,7,1,11,12
7895,112,0.494,0.433,0.885,2,42,18,8,6,12,17
7995,119,0.545,0.481,0.786,5,35,26,10,3,16,14
8095,130,0.517,0.471,0.727,8,41,24,6,2,15,20
81100,122,0.471,0.422,0.852,7,42,29,9,2,10,15
8295,98,0.394,0.25,0.643,17,48,15,9,3,14,15
1397,111,0.442,0.378,0.857,9,41,27,5,4,15,19
2397,88,0.413,0.333,0.714,7,36,19,8,7,12,13
3397,91,0.369,0.419,0.762,8,41,19,6,0,14,19
4397,103,0.396,0.31,0.6,14,42,21,11,0,12,20
5397,103,0.486,0.423,0.69,4,35,20,6,4,11,20
6397,91,0.34,0.294,0.85,18,53,20,10,3,14,22
7397,110,0.514,0.475,0.789,3,33,22,7,2,17,15
8201,89,0.447,0.5,0.818,9,42,17,4,3,24,16
996,98,0.393,0.333,0.8,9,38,20,8,5,14,22
1096,94,0.386,0.265,0.773,9,47,19,4,7,15,24
11135,99,0.465,0.37,0.75,7,31,18,7,2,16,19
12112,113,0.473,0.367,0.8,11,53,26,6,8,11,23
1398,104,0.424,0.294,0.762,9,42,21,7,3,10,26
1496,99,0.425,0.297,0.778,11,41,18,9,4,20,20
1596,91,0.407,0.294,0.833,5,40,18,7,4,15,23
1696,87,0.372,0.211,0.882,11,41,18,3,3,11,20
1796,111,0.481,0.5,0.842,7,49,27,7,2,16,26
1896,102,0.406,0.212,0.85,8,45,18,7,3,11,22
1996,95,0.429,0.321,0.5,4,40,23,9,2,8,14
2096,97,0.493,0.429,0.727,8,43,25,11,5,17,18
21135,108,0.482,0.438,0.706,4,40,25,7,0,11,19
22112,104,0.464,0.333,0.81,7,44,26,5,3,11,23
2398,108,0.456,0.457,0.769,15,54,24,4,7,15,20
2496,122,0.57,0.462,0.706,5,42,26,4,6,7,18
2596,90,0.395,0.321,0.765,6,45,19,7,5,9,12
2696,102,0.467,0.417,0.846,4,36,18,6,2,11,22
2796,92,0.457,0.355,0.778,6,33,23,6,5,10,22
2896,95,0.427,0.375,0.833,8,49,17,8,2,6,19
2996,97,0.451,0.345,0.765,8,31,25,7,1,11,16
3096,96,0.488,0.357,0.889,4,38,23,4,4,9,16
31135,91,0.364,0.297,0.941,8,42,21,10,5,15,18
32112,110,0.533,0.467,0.8,4,37,22,6,7,12,17
3398,101,0.507,0.486,0.727,3,22,28,5,2,8,12
3496,107,0.506,0.273,0.8,7,30,31,8,3,10,17
3596,98,0.426,0.25,0.75,16,56,20,5,11,13,24
3696,98,0.513,0.276,0.667,4,35,26,7,3,9,12
3796,128,0.554,0.564,0.778,5,43,27,5,4,15,23
3896,116,0.517,0.441,0.643,8,36,26,5,5,7,18
3996,122,0.478,0.442,0.773,7,40,29,6,2,12,17
4096,124,0.533,0.438,0.706,7,34,33,11,2,13,24
41135,96,0.38,0.25,0.833,9,40,22,7,3,7,20
42112,114,0.518,0.346,0.864,5,38,27,6,2,4,22
4398,115,0.47,0.417,0.786,3,39,23,7,7,8,22
4496,101,0.378,0.256,0.786,4,39,20,5,1,8,17
4596,102,0.487,0.296,0.818,5,35,17,10,3,16,24
4696,108,0.458,0.4,0.786,11,37,19,9,5,9,21
4796,98,0.437,0.323,0.706,9,52,20,9,9,11,21
4896,97,0.427,0.429,0.667,9,49,24,5,2,13,21
4996,93,0.393,0.333,0.765,8,37,17,9,3,5,19
5096,89,0.4,0.355,0.526,8,43,17,8,5,8,15
51135,88,0.384,0.276,0.875,11,40,20,10,3,12,22
52112,88,0.364,0.278,0.538,15,49,18,11,4,12,18
5398,106,0.494,0.317,0.786,9,36,28,8,0,13,12
5496,101,0.413,0.405,0.9,7,38,22,5,5,20,23
5596,103,0.435,0.243,0.824,9,34,19,15,7,10,16
5696,130,0.539,0.444,0.815,10,40,32,8,3,9,21
5796,97,0.409,0.323,0.688,12,52,26,6,4,14,25
5896,109,0.458,0.375,0.783,4,37,29,4,4,9,15
5996,102,0.407,0.452,0.818,3,29,25,9,8,11,19
6096,90,0.41,0.286,0.857,5,44,19,6,4,15,23
61135,109,0.455,0.378,0.833,7,44,20,9,3,10,21
62112,110,0.484,0.361,0.6,8,36,30,11,1,16,22
6398,100,0.417,0.448,0.81,13,46,21,6,4,17,15
6496,109,0.444,0.435,0.76,10,43,25,5,2,12,20
6596,118,0.478,0.556,0.739,9,51,24,8,3,15,20
6696,114,0.481,0.345,0.857,9,52,21,8,3,10,18
6796,82,0.351,0.161,0.611,17,53,27,5,2,10,18
6896,110,0.449,0.4,0.889,12,40,22,11,1,12,15
6996,115,0.527,0.273,0.722,6,36,25,7,5,10,27
7096,106,0.446,0.545,0.857,13,45,25,5,3,10,21
71135,105,0.478,0.286,0.818,9,40,25,4,2,8,14
72112,112,0.494,0.531,0.786,8,35,22,5,7,14,16
7398,98,0.396,0.293,0.737,5,52,22,10,6,12,22
7496,103,0.45,0.35,0.68,4,43,25,7,9,10,17
7596,93,0.393,0.295,0.737,6,40,17,10,1,10,22
7696,92,0.442,0.393,0.714,6,46,22,5,5,14,17
7796,87,0.405,0.351,0.909,4,38,15,5,3,15,20
7896,115,0.457,0.386,0.7,8,43,27,8,5,7,16
7996,100,0.438,0.333,0.706,11,43,24,3,1,11,23
8096,106,0.435,0.333,0.722,10,46,26,7,5,12,20
81101,97,0.426,0.275,0.462,10,43,24,6,6,11,9
8296,97,0.385,0.242,0.682,18,40,20,8,1,9,19
1399,96,0.468,0.481,0.917,7,38,21,4,3,20,18
2399,96,0.435,0.333,0.6,18,58,25,7,2,16,19
3399,104,0.488,0.348,0.783,9,44,27,5,2,23,22
4399,93,0.38,0.258,0.6,18,51,18,6,1,13,23
5399,105,0.462,0.2,0.739,11,46,24,8,4,11,12
6399,124,0.5,0.55,0.864,4,46,23,7,7,6,22
7399,110,0.412,0.439,0.71,13,36,20,13,5,13,22
8202,129,0.534,0.5,0.655,9,43,35,9,4,12,20
997,95,0.45,0.391,0.56,13,41,17,9,6,17,16
1097,108,0.46,0.25,0.815,9,46,26,9,6,17,18
11136,112,0.473,0.265,0.75,9,47,26,16,9,19,21
12113,102,0.463,0.333,0.773,14,45,27,7,7,18,15
13100,125,0.529,0.414,0.778,13,50,29,9,4,12,16
1497,82,0.357,0.281,0.867,12,35,13,9,2,20,16
1597,146,0.629,0.514,0.762,13,48,37,5,4,14,15
1697,109,0.429,0.419,0.686,17,47,18,8,8,20,15
1797,114,0.488,0.469,0.75,14,49,18,6,3,13,13
1897,95,0.402,0.303,0.652,15,43,19,11,5,19,14
1997,104,0.506,0.281,0.577,15,50,24,9,4,21,18
2097,77,0.359,0.206,0.875,12,42,13,6,4,17,13
21136,111,0.458,0.387,0.742,11,44,22,7,4,12,19
22113,115,0.46,0.387,0.821,9,39,26,8,6,12,19
23100,105,0.418,0.389,0.652,15,49,25,5,5,7,19
2497,114,0.436,0.457,0.727,10,40,22,7,4,9,21
2597,103,0.494,0.286,0.813,6,44,21,7,7,12,20
2697,116,0.453,0.405,0.765,19,47,24,7,5,21,20
2797,103,0.506,0.333,0.929,6,44,27,8,3,17,15
2897,118,0.495,0.321,0.731,20,48,22,8,4,15,20
2997,117,0.46,0.444,0.643,11,48,30,12,4,15,17
3097,94,0.43,0.324,0.667,8,45,21,8,3,11,18
31136,104,0.5,0.464,0.792,8,42,27,6,5,21,18
32113,102,0.494,0.28,0.688,16,49,19,4,10,14,13
33100,96,0.463,0.25,0.867,10,45,25,10,4,18,14
3497,107,0.481,0.367,0.818,10,53,23,3,1,9,21
3597,125,0.462,0.385,0.839,11,48,26,3,2,9,24
3697,102,0.402,0.219,0.735,10,48,18,10,9,13,12
3797,134,0.622,0.444,0.909,8,48,35,8,9,20,16
3897,99,0.442,0.4,0.563,4,37,24,9,1,10,11
3997,98,0.461,0.382,0.714,8,46,20,2,6,25,17
4097,114,0.495,0.421,0.75,13,39,30,8,3,11,16
41136,97,0.4,0.243,0.6,14,40,27,13,6,12,18
42113,87,0.386,0.318,0.813,12,47,15,8,3,14,18
43100,80,0.349,0.25,0.882,11,41,18,9,4,15,16
4497,105,0.465,0.308,0.654,15,47,23,10,3,18,23
4597,104,0.433,0.2,0.833,20,54,23,13,7,19,25
4697,100,0.449,0.389,0.762,7,42,23,7,5,16,20
4797,104,0.41,0.333,0.788,14,49,23,7,8,15,20
4897,130,0.6,0.5,0.833,2,32,36,3,2,13,20
4997,91,0.42,0.364,0.733,9,53,23,6,8,14,21
5097,110,0.452,0.303,0.762,15,47,31,4,3,10,14
51136,104,0.465,0.435,1,10,38,22,11,6,13,14
52113,127,0.515,0.395,0.706,9,43,32,3,10,11,17
53100,115,0.429,0.414,0.862,16,48,28,7,0,15,17
5497,121,0.568,0.529,0.846,5,41,30,10,2,11,15
5597,104,0.477,0.107,0.81,7,39,25,7,2,10,20
5697,123,0.511,0.448,0.909,6,37,20,10,5,13,23
5797,117,0.495,0.313,0.833,11,35,29,10,3,11,18
5897,134,0.553,0.6,0.8,8,34,37,9,6,18,23
5997,122,0.495,0.375,0.737,18,52,33,5,3,11,27
6097,114,0.484,0.345,0.667,12,36,33,13,6,13,27
61136,120,0.494,0.323,0.8,11,41,27,11,7,20,27
62113,108,0.548,0.273,0.846,6,37,18,17,3,22,22
63100,126,0.547,0.543,0.867,6,35,35,4,3,9,19
6497,107,0.413,0.306,0.769,11,49,23,5,8,14,16
6597,108,0.488,0.37,0.778,14,51,22,7,2,21,16
6697,125,0.506,0.484,0.867,7,36,30,10,6,12,16
6797,130,0.562,0.405,0.714,8,51,38,2,4,7,17
6897,103,0.442,0.325,0.737,5,44,26,12,4,19,26
6997,120,0.506,0.429,0.786,10,45,26,7,8,15,15
7097,94,0.368,0.273,0.724,18,49,17,10,5,7,25
71136,141,0.46,0.474,0.838,11,46,23,10,5,13,25
72113,135,0.614,0.571,0.813,8,45,34,9,6,17,13
73100,108,0.435,0.5,0.944,7,38,25,5,10,10,16
7497,104,0.429,0.344,0.618,9,37,27,10,7,15,21
7597,110,0.472,0.433,0.929,10,40,26,6,6,11,16
7697,126,0.521,0.333,0.857,12,58,27,4,5,15,24
7797,128,0.444,0.306,0.804,17,57,27,2,8,17,23
7897,107,0.461,0.313,0.75,13,49,31,10,8,16,19
7997,100,0.393,0.306,0.864,13,47,21,3,7,10,17
8097,134,0.624,0.414,0.696,7,33,36,4,6,7,26
81102,88,0.373,0.231,0.769,10,52,22,7,5,12,18
8297,106,0.456,0.406,0.611,10,47,19,4,4,12,22
1400,102,0.427,0.346,0.917,9,47,24,14,3,8,21
2400,111,0.494,0.435,0.75,10,33,19,12,1,19,32
3400,111,0.484,0.3,0.933,15,43,21,5,2,12,25
4400,86,0.388,0.2,0.737,9,39,14,5,2,14,21
5400,122,0.522,0.441,0.647,12,47,32,7,3,14,22
6400,95,0.409,0.321,0.667,12,50,16,11,6,12,20
7400,115,0.462,0.444,1,17,37,22,16,0,13,9
8203,93,0.436,0.303,0.333,10,44,21,7,3,12,11
998,105,0.474,0.308,0.821,7,39,21,10,4,12,11
1098,108,0.506,0.542,0.682,8,35,28,10,3,14,19
11137,114,0.518,0.444,0.64,8,50,25,3,5,15,22
12114,111,0.438,0.4,0.778,20,51,23,7,5,17,18
13101,112,0.483,0.5,0.7,11,54,24,2,5,13,17
1498,95,0.353,0.405,0.87,17,45,23,7,3,16,20
1598,100,0.419,0.424,0.8,11,43,20,4,8,11,18
1698,100,0.47,0.32,0.7,11,37,25,10,2,19,21
1798,88,0.442,0.433,0.538,7,34,23,7,2,14,19
1898,99,0.464,0.378,0.778,8,43,22,6,5,20,17
1998,118,0.518,0.44,0.826,8,40,26,8,2,8,19
2098,131,0.573,0.464,0.762,5,44,31,11,6,19,22
21137,91,0.443,0.3,0.632,4,32,20,7,5,15,21
22114,103,0.436,0.29,0.813,7,36,20,8,2,16,27
23101,93,0.412,0.296,0.625,7,42,15,8,2,10,22
2498,100,0.414,0.333,0.667,17,46,20,5,0,11,20
2598,98,0.413,0.444,0.526,15,49,20,8,2,11,17
2698,81,0.333,0.303,0.789,11,46,14,7,4,9,16
2798,84,0.354,0.36,0.864,11,40,17,7,2,20,16
2898,105,0.456,0.433,0.833,14,46,26,10,3,15,23
2998,104,0.419,0.406,0.765,11,44,22,7,10,9,21
3098,114,0.472,0.5,0.813,7,39,27,11,3,13,17
31137,93,0.429,0.292,0.909,6,38,19,4,2,12,19
32114,104,0.432,0.4,0.72,15,44,19,8,5,11,11
33101,107,0.5,0.353,0.813,10,46,26,5,1,10,17
3498,89,0.402,0.391,0.714,9,41,20,5,4,15,18
3598,93,0.444,0.333,0.813,6,45,22,10,1,11,11
3698,104,0.477,0.375,0.813,5,35,21,4,2,9,14
3798,78,0.385,0.318,0.579,6,34,20,9,4,12,14
3898,108,0.507,0.48,0.741,5,35,21,8,4,11,15
3998,109,0.441,0.296,0.864,12,39,22,5,4,12,18
4098,114,0.516,0.476,0.667,11,54,24,10,4,13,14
41137,105,0.446,0.414,0.786,13,45,28,8,7,12,11
42114,107,0.488,0.517,0.727,3,38,27,10,5,16,24
43101,91,0.42,0.357,0.467,11,42,22,14,7,14,20
4498,112,0.5,0.333,0.846,7,35,25,8,3,14,22
4598,100,0.422,0.31,0.882,7,43,21,3,4,6,19
4698,95,0.392,0.226,0.667,15,57,23,10,7,19,16
4798,108,0.464,0.364,0.75,13,43,24,4,3,16,20
4898,104,0.421,0.389,0.769,7,43,31,5,6,6,23
4998,125,0.527,0.391,0.643,8,47,30,12,5,10,27
5098,104,0.461,0.28,0.73,4,41,20,8,4,7,19
51137,111,0.524,0.346,0.824,13,49,23,7,5,17,12
52114,111,0.5,0.5,0.667,10,51,36,7,4,14,14
53101,115,0.478,0.375,0.72,8,46,20,10,3,7,12
5498,95,0.409,0.323,0.765,7,40,22,5,5,9,16
5598,115,0.458,0.394,0.788,12,40,30,6,4,15,28
5698,103,0.368,0.257,0.75,14,54,18,5,3,14,19
