ID,Team,Game,Date,Home,Opponent,WINorLOSS,TeamPoints,OpponentPoints,FieldGoals,FieldGoals_pct,X3PointShots_pct,Assists,OppFieldGoals,OppFieldGoals_pct,Opp3PointShots_pct,OppTotalRebounds
6767,DEN,67,3/13/2017,Home,LAL,W,129,101,45,0.536,0.447,36,42,0.433,0.3,46
6867,DEN,68,3/16/2017,Home,LAC,W,129,114,46,0.535,0.536,31,44,0.524,0.5,34
6967,DEN,69,3/18/2017,Home,HOU,L,105,109,38,0.427,0.323,28,38,0.458,0.208,48
7067,DEN,70,3/20/2017,Away,HOU,L,124,125,44,0.512,0.414,26,45,0.506,0.447,35
71106,DEN,71,3/22/2017,Home,CLE,W,126,113,51,0.531,0.423,35,43,0.506,0.405,38
7269,DEN,72,3/24/2017,Away,IND,W,125,117,39,0.476,0.259,23,48,0.505,0.542,39
7367,DEN,73,3/26/2017,Home,NOP,L,90,115,36,0.379,0.24,21,48,0.495,0.333,60
7467,DEN,74,3/28/2017,Away,POR,L,113,122,44,0.468,0.3,23,45,0.495,0.296,47
7567,DEN,75,3/31/2017,Away,CHO,L,114,122,45,0.5,0.485,32,40,0.465,0.472,43
7667,DEN,76,4/2/2017,Away,MIA,W,116,113,44,0.506,0.25,25,42,0.483,0.481,41
7767,DEN,77,4/4/2017,Away,NOP,W,134,131,53,0.535,0.433,31,51,0.51,0.438,35
7867,DEN,78,4/5/2017,Away,HOU,L,104,110,41,0.394,0.184,26,37,0.425,0.294,56
7967,DEN,79,4/7/2017,Home,NOP,W,122,106,43,0.551,0.406,31,47,0.475,0.13,33
8067,DEN,80,4/9/2017,Home,OKC,L,105,106,40,0.476,0.324,22,40,0.417,0.24,54
8168,DEN,81,4/11/2017,Away,DAL,W,109,91,41,0.488,0.429,31,35,0.398,0.3,42
8267,DEN,82,4/12/2017,Away,OKC,W,111,105,39,0.459,0.28,22,43,0.426,0.32,51
1207,DET,1,10/26/2016,Away,TOR,L,91,109,35,0.417,0.182,17,41,0.477,0.167,51
2207,DET,2,10/28/2016,Home,ORL,W,108,82,48,0.505,0.368,27,33,0.347,0.308,44
3207,DET,3,10/30/2016,Home,MIL,W,98,83,39,0.443,0.25,23,34,0.391,0.235,40
4207,DET,4,11/1/2016,Home,NYK,W,102,89,41,0.461,0.615,19,35,0.407,0.318,43
5207,DET,5,11/2/2016,Away,BRK,L,101,109,37,0.42,0.36,21,41,0.539,0.481,45
6207,DET,6,11/5/2016,Home,DEN,W,103,86,40,0.476,0.35,22,31,0.33,0.28,48
7207,DET,7,11/7/2016,Away,LAC,L,82,114,30,0.366,0.333,14,41,0.539,0.52,46
887,DET,8,11/9/2016,Away,PHO,L,100,107,32,0.36,0.409,20,38,0.452,0.364,49
968,DET,9,11/11/2016,Away,SAS,L,86,96,32,0.421,0.2,14,36,0.444,0.45,45
1068,DET,10,11/12/2016,Away,DEN,W,106,95,46,0.511,0.222,23,36,0.429,0.36,42
11107,DET,11,11/14/2016,Home,OKC,W,104,88,43,0.467,0.313,25,33,0.375,0.185,51
1270,DET,12,11/16/2016,Away,NYK,L,102,105,42,0.494,0.348,19,42,0.452,0.36,52
1368,DET,13,11/18/2016,Away,CLE,L,81,104,29,0.312,0.316,23,40,0.482,0.44,52
1468,DET,14,11/19/2016,Home,BOS,L,92,94,37,0.43,0.35,22,33,0.402,0.387,46
1568,DET,15,11/21/2016,Home,HOU,L,96,99,36,0.414,0.412,19,35,0.449,0.323,46
1668,DET,16,11/23/2016,Home,MIA,W,107,84,40,0.494,0.316,22,27,0.36,0.269,37
1768,DET,17,11/25/2016,Home,LAC,W,108,97,47,0.522,0.474,26,35,0.479,0.333,33
1868,DET,18,11/26/2016,Away,OKC,L,88,106,37,0.451,0.053,11,42,0.506,0.348,43
1968,DET,19,11/29/2016,Away,CHO,W,112,89,45,0.489,0.429,21,31,0.397,0.333,40
2068,DET,20,11/30/2016,Away,BOS,W,121,114,48,0.552,0.45,28,40,0.44,0.357,33
21107,DET,21,12/2/2016,Away,ATL,W,121,85,48,0.539,0.586,28,32,0.364,0.25,32
2270,DET,22,12/4/2016,Home,ORL,L,92,98,38,0.442,0.37,16,42,0.532,0.304,39
2368,DET,23,12/6/2016,Home,CHI,W,102,91,40,0.455,0.381,24,33,0.44,0.133,45
2468,DET,24,12/7/2016,Away,CHO,L,77,87,34,0.382,0.148,21,30,0.341,0.286,51
2568,DET,25,12/9/2016,Away,MIN,W,117,90,42,0.5,0.483,23,37,0.474,0.188,37
2668,DET,26,12/11/2016,Home,PHI,L,79,97,32,0.39,0.263,15,38,0.559,0.412,42
2768,DET,27,12/14/2016,Away,DAL,W,95,85,36,0.507,0.294,18,32,0.41,0.32,30
2868,DET,28,12/16/2016,Away,WAS,L,108,122,42,0.488,0.357,22,44,0.571,0.48,36
2968,DET,29,12/17/2016,Home,IND,L,90,105,32,0.381,0.333,22,40,0.482,0.316,51
3068,DET,30,12/19/2016,Away,CHI,L,82,113,34,0.41,0.13,19,49,0.598,0.5,46
31107,DET,31,12/21/2016,Home,MEM,L,86,98,26,0.361,0.261,17,35,0.427,0.4,38
3270,DET,32,12/23/2016,Home,GSW,L,113,119,43,0.506,0.345,22,43,0.558,0.407,41
3368,DET,33,12/26/2016,Home,CLE,W,106,90,41,0.446,0.571,25,30,0.38,0.393,47
3468,DET,34,12/28/2016,Home,MIL,L,94,119,39,0.443,0.25,28,48,0.571,0.5,38
3568,DET,35,12/30/2016,Away,ATL,L,98,105,35,0.417,0.29,22,39,0.443,0.308,44
3668,DET,36,1/1/2017,Away,MIA,W,107,98,42,0.488,0.409,16,35,0.455,0.538,34
3768,DET,37,1/3/2017,Home,IND,L,116,121,48,0.495,0.345,31,43,0.581,0.563,34
3868,DET,38,1/5/2017,Home,CHO,W,115,114,39,0.402,0.357,24,37,0.407,0.385,49
3968,DET,39,1/8/2017,Away,POR,W,125,124,54,0.514,0.32,19,51,0.52,0.429,42
4068,DET,40,1/10/2017,Away,SAC,L,94,100,36,0.439,0.444,14,32,0.438,0.565,45
41107,DET,41,1/12/2017,Away,GSW,L,107,127,43,0.489,0.214,20,50,0.562,0.517,37
4270,DET,42,1/13/2017,Away,UTA,L,77,110,30,0.395,0.353,15,43,0.538,0.516,47
4368,DET,43,1/15/2017,Away,LAL,W,102,97,41,0.432,0.36,24,36,0.434,0.231,50
4468,DET,44,1/18/2017,Home,ATL,W,118,95,45,0.495,0.4,27,30,0.385,0.24,32
4568,DET,45,1/21/2017,Home,WAS,W,113,112,43,0.494,0.393,25,39,0.429,0.308,47
4668,DET,46,1/23/2017,Home,SAC,L,104,109,41,0.5,0.357,27,40,0.488,0.429,43
4768,DET,47,1/28/2017,Away,MIA,L,103,116,46,0.517,0.333,11,42,0.525,0.5,38
4868,DET,48,1/30/2017,Away,BOS,L,109,113,43,0.443,0.111,18,36,0.439,0.406,44
4968,DET,49,2/1/2017,Home,NOP,W,118,98,48,0.545,0.385,28,41,0.5,0.238,35
5068,DET,50,2/3/2017,Home,MIN,W,116,108,44,0.449,0.423,24,44,0.494,0.294,40
51107,DET,51,2/4/2017,Away,IND,L,84,105,31,0.413,0.353,18,44,0.484,0.292,41
5270,DET,52,2/6/2017,Home,PHI,W,113,96,46,0.465,0.227,22,36,0.424,0.179,41
5368,DET,53,2/8/2017,Home,LAL,W,121,102,51,0.526,0.25,32,37,0.43,0.261,41
5468,DET,54,2/10/2017,Home,SAS,L,92,103,39,0.424,0.294,22,41,0.5,0.474,52
5568,DET,55,2/12/2017,Away,TOR,W,102,101,36,0.429,0.258,12,38,0.507,0.5,38
5668,DET,56,2/13/2017,Away,MIL,L,89,102,34,0.436,0.333,17,40,0.506,0.286,33
5768,DET,57,2/15/2017,Home,DAL,W,98,91,36,0.439,0.316,15,35,0.38,0.27,39
5868,DET,58,2/23/2017,Home,CHO,W,114,108,44,0.411,0.405,29,38,0.413,0.233,50
5968,DET,59,2/26/2017,Home,BOS,L,98,104,35,0.432,0.364,22,34,0.4,0.343,52
6068,DET,60,2/28/2017,Home,POR,W,120,113,45,0.433,0.28,23,44,0.524,0.4,50
61107,DET,61,3/1/2017,Away,NOP,L,86,109,40,0.388,0.13,13,39,0.5,0.36,53
6270,DET,62,3/4/2017,Away,PHI,W,136,106,54,0.568,0.435,26,43,0.489,0.412,36
6368,DET,63,3/6/2017,Home,CHI,W,109,95,45,0.489,0.286,26,34,0.41,0.286,37
6468,DET,64,3/8/2017,Away,IND,L,98,115,39,0.438,0.269,20,44,0.5,0.478,46
6568,DET,65,3/9/2017,Home,CLE,W,106,101,41,0.466,0.346,22,39,0.464,0.282,42
6668,DET,66,3/11/2017,Home,NYK,W,112,92,46,0.479,0.333,27,36,0.439,0.433,44
6768,DET,67,3/14/2017,Away,CLE,L,96,128,37,0.374,0.211,20,46,0.597,0.633,41
6868,DET,68,3/15/2017,Home,UTA,L,83,97,36,0.419,0.231,14,36,0.468,0.464,43
6968,DET,69,3/17/2017,Home,TOR,L,75,87,29,0.349,0.15,14,30,0.385,0.333,53
7068,DET,70,3/19/2017,Home,PHO,W,112,95,40,0.435,0.48,26,35,0.354,0.273,47
71107,DET,71,3/21/2017,Away,BRK,L,96,98,40,0.435,0.217,17,38,0.432,0.345,46
7270,DET,72,3/22/2017,Away,CHI,L,95,117,39,0.443,0.35,18,47,0.588,0.478,36
7368,DET,73,3/24/2017,Away,ORL,L,87,115,34,0.354,0.091,21,47,0.516,0.462,47
7468,DET,74,3/27/2017,Away,NYK,L,95,109,36,0.429,0.391,18,45,0.536,0.333,37
7568,DET,75,3/28/2017,Home,MIA,L,96,97,36,0.424,0.296,20,36,0.456,0.238,44
7668,DET,76,3/30/2017,Home,BRK,W,90,89,36,0.419,0.389,20,35,0.38,0.323,46
7768,DET,77,3/31/2017,Away,MIL,L,105,108,44,0.454,0.233,25,35,0.417,0.389,48
7868,DET,78,4/5/2017,Home,TOR,L,102,105,42,0.519,0.333,22,41,0.471,0.333,36
7968,DET,79,4/7/2017,Away,HOU,W,114,109,46,0.426,0.346,27,36,0.414,0.314,49
8068,DET,80,4/9/2017,Away,MEM,W,103,90,39,0.476,0.5,21,36,0.48,0.429,30
8169,DET,81,4/10/2017,Home,WAS,L,101,105,43,0.457,0.385,22,42,0.506,0.368,48
8268,DET,82,4/12/2017,Away,ORL,L,109,113,41,0.387,0.306,20,42,0.483,0.52,51
1208,GSW,1,10/25/2016,Home,SAS,L,100,129,40,0.471,0.212,24,47,0.48,0.5,55
2208,GSW,2,10/28/2016,Away,NOP,W,122,114,44,0.484,0.321,32,47,0.47,0.227,49
3208,GSW,3,10/30/2016,Away,PHO,W,106,100,35,0.422,0.276,27,37,0.411,0.348,50
4208,GSW,4,11/1/2016,Away,POR,W,127,104,50,0.562,0.385,36,37,0.43,0.359,32
5208,GSW,5,11/3/2016,Home,OKC,W,122,96,46,0.517,0.467,27,35,0.402,0.37,41
6208,GSW,6,11/4/2016,Away,LAL,L,97,117,39,0.453,0.156,26,45,0.474,0.267,51
7208,GSW,7,11/7/2016,Home,NOP,W,116,106,45,0.5,0.457,35,39,0.488,0.333,43
888,GSW,8,11/9/2016,Home,DAL,W,116,95,43,0.581,0.515,33,34,0.395,0.214,42
969,GSW,9,11/10/2016,Away,DEN,W,125,101,46,0.541,0.467,33,38,0.404,0.361,44
1069,GSW,10,11/13/2016,Home,PHO,W,133,120,45,0.517,0.485,32,46,0.511,0.333,38
11108,GSW,11,11/16/2016,Away,TOR,W,127,121,44,0.506,0.361,33,37,0.451,0.4,46
1271,GSW,12,11/18/2016,Away,BOS,W,104,88,44,0.489,0.321,33,31,0.373,0.344,43
1369,GSW,13,11/19/2016,Away,MIL,W,124,121,42,0.442,0.368,30,46,0.517,0.5,41
1469,GSW,14,11/21/2016,Away,IND,W,120,83,40,0.444,0.361,31,33,0.32,0.261,49
1569,GSW,15,11/23/2016,Home,LAL,W,149,106,53,0.616,0.528,47,40,0.43,0.4,37
1669,GSW,16,11/25/2016,Away,LAL,W,109,85,43,0.518,0.393,31,32,0.356,0.227,45
1769,GSW,17,11/26/2016,Home,MIN,W,115,102,45,0.556,0.5,25,41,0.461,0.286,32
1869,GSW,18,11/28/2016,Home,ATL,W,105,100,37,0.435,0.343,25,36,0.424,0.241,50
1969,GSW,19,12/1/2016,Home,HOU,L,127,132,43,0.413,0.273,31,48,0.444,0.318,56
2069,GSW,20,12/3/2016,Home,PHO,W,138,109,49,0.628,0.667,37,41,0.451,0.344,36
21108,GSW,21,12/5/2016,Home,IND,W,142,106,54,0.519,0.378,45,35,0.412,0.2,40
2271,GSW,22,12/7/2016,Away,LAC,W,115,98,42,0.472,0.226,32,36,0.391,0.308,47
2369,GSW,23,12/8/2016,Away,UTA,W,106,99,39,0.488,0.414,26,37,0.416,0.263,46
2469,GSW,24,12/10/2016,Away,MEM,L,89,110,34,0.442,0.333,15,38,0.437,0.308,47
2569,GSW,25,12/11/2016,Away,MIN,W,116,108,38,0.458,0.406,30,36,0.444,0.375,51
2669,GSW,26,12/13/2016,Away,NOP,W,113,109,42,0.442,0.412,30,39,0.476,0.4,45
2769,GSW,27,12/15/2016,Home,NYK,W,103,90,45,0.469,0.281,41,38,0.409,0.238,49
2869,GSW,28,12/17/2016,Home,POR,W,135,90,51,0.586,0.5,36,34,0.395,0.286,31
2969,GSW,29,12/20/2016,Home,UTA,W,104,74,40,0.444,0.391,24,27,0.355,0.3,44
3069,GSW,30,12/22/2016,Away,BRK,W,117,101,47,0.452,0.324,29,38,0.442,0.371,46
31108,GSW,31,12/23/2016,Away,DET,W,119,113,43,0.558,0.407,35,43,0.506,0.345,36
3271,GSW,32,12/25/2016,Away,CLE,L,108,109,37,0.481,0.3,25,37,0.389,0.343,44
3369,GSW,33,12/28/2016,Home,TOR,W,121,111,46,0.568,0.609,33,40,0.388,0.371,45
3469,GSW,34,12/30/2016,Home,DAL,W,108,99,42,0.5,0.333,31,39,0.419,0.25,40
3569,GSW,35,1/2/2017,Home,DEN,W,127,119,50,0.526,0.44,33,48,0.475,0.257,48
3669,GSW,36,1/4/2017,Home,POR,W,125,117,44,0.506,0.361,31,40,0.449,0.462,44
3769,GSW,37,1/6/2017,Home,MEM,L,119,128,41,0.494,0.267,23,50,0.485,0.394,47
3869,GSW,38,1/8/2017,Away,SAC,W,117,106,45,0.506,0.345,33,36,0.486,0.393,31
3969,GSW,39,1/10/2017,Home,MIA,W,107,95,39,0.453,0.407,28,38,0.422,0.2,46
4069,GSW,40,1/12/2017,Home,DET,W,127,107,50,0.562,0.517,39,43,0.489,0.214,40
41108,GSW,41,1/16/2017,Home,CLE,W,126,91,46,0.505,0.441,37,31,0.352,0.265,35
4271,GSW,42,1/18/2017,Home,OKC,W,121,100,46,0.541,0.476,35,38,0.422,0.286,36
4369,GSW,43,1/20/2017,Away,HOU,W,125,108,47,0.528,0.395,30,43,0.448,0.2,41
4469,GSW,44,1/22/2017,Away,ORL,W,118,98,42,0.472,0.452,27,42,0.438,0.25,41
4569,GSW,45,1/23/2017,Away,MIA,L,102,105,41,0.466,0.267,27,38,0.442,0.433,45
4669,GSW,46,1/25/2017,Away,CHO,W,113,103,39,0.476,0.393,23,38,0.413,0.304,43
4769,GSW,47,1/28/2017,Home,LAC,W,144,98,57,0.62,0.5,35,36,0.439,0.429,32
4869,GSW,48,1/29/2017,Away,POR,W,113,111,36,0.456,0.308,28,46,0.495,0.37,42
4969,GSW,49,2/1/2017,Home,CHO,W,126,111,47,0.49,0.438,35,39,0.443,0.29,45
5069,GSW,50,2/2/2017,Away,LAC,W,133,120,52,0.525,0.412,38,40,0.5,0.4,37
51108,GSW,51,2/4/2017,Away,SAC,L,106,109,36,0.414,0.341,22,43,0.489,0.304,46
5271,GSW,52,2/8/2017,Home,CHI,W,123,92,48,0.565,0.536,37,37,0.402,0.167,44
5369,GSW,53,2/10/2017,Away,MEM,W,122,107,39,0.506,0.455,31,34,0.391,0.346,47
5469,GSW,54,2/11/2017,Away,OKC,W,130,114,46,0.529,0.419,28,40,0.482,0.25,43
5569,GSW,55,2/13/2017,Away,DEN,L,110,132,45,0.489,0.25,25,48,0.545,0.585,52
5669,GSW,56,2/15/2017,Home,SAC,W,109,86,41,0.488,0.361,32,33,0.371,0.292,50
5769,GSW,57,2/23/2017,Home,LAC,W,123,113,43,0.531,0.52,31,38,0.409,0.393,38
5869,GSW,58,2/25/2017,Home,BRK,W,112,95,42,0.42,0.355,30,38,0.404,0.286,52
5969,GSW,59,2/27/2017,Away,PHI,W,119,108,40,0.449,0.207,31,37,0.451,0.294,42
6069,GSW,60,2/28/2017,Away,WAS,L,108,112,39,0.464,0.276,28,41,0.451,0.429,46
61108,GSW,61,3/2/2017,Away,CHI,L,87,94,34,0.386,0.2,23,36,0.439,0.263,49
6271,GSW,62,3/5/2017,Away,NYK,W,112,105,40,0.455,0.371,21,39,0.47,0.318,47
6369,GSW,63,3/6/2017,Away,ATL,W,119,111,41,0.471,0.455,33,38,0.463,0.464,47
6469,GSW,64,3/8/2017,Home,BOS,L,86,99,37,0.44,0.2,23,37,0.44,0.345,45
6569,GSW,65,3/10/2017,Away,MIN,L,102,103,41,0.466,0.292,25,39,0.443,0.286,46
6669,GSW,66,3/11/2017,Away,SAS,L,85,107,33,0.359,0.294,19,40,0.519,0.444,46
6769,GSW,67,3/14/2017,Home,PHI,W,106,104,32,0.364,0.438,24,39,0.438,0.296,52
6869,GSW,68,3/16/2017,Home,ORL,W,122,92,50,0.575,0.385,36,35,0.372,0.259,49
6969,GSW,69,3/18/2017,Home,MIL,W,117,92,45,0.6,0.522,30,36,0.404,0.333,35
7069,GSW,70,3/20/2017,Away,OKC,W,111,95,40,0.482,0.455,28,37,0.425,0.19,40
71108,GSW,71,3/21/2017,Away,DAL,W,112,87,43,0.551,0.433,34,33,0.359,0.324,39
7271,GSW,72,3/24/2017,Home,SAC,W,114,100,44,0.494,0.323,37,40,0.482,0.476,37
7369,GSW,73,3/26/2017,Home,MEM,W,106,94,39,0.549,0.548,30,38,0.447,0.276,37
7469,GSW,74,3/28/2017,Away,HOU,W,113,106,45,0.511,0.268,33,33,0.388,0.161,38
7569,GSW,75,3/29/2017,Away,SAS,W,110,98,43,0.506,0.5,31,34,0.41,0.375,42
7669,GSW,76,3/31/2017,Home,HOU,W,107,98,43,0.453,0.344,27,34,0.374,0.324,48
7769,GSW,77,4/2/2017,Home,WAS,W,139,115,50,0.568,0.444,34,43,0.467,0.37,38
7869,GSW,78,4/4/2017,Home,MIN,W,121,107,44,0.524,0.438,33,41,0.427,0.211,50
7969,GSW,79,4/5/2017,Away,PHO,W,120,111,45,0.506,0.433,25,43,0.417,0.259,55
8069,GSW,80,4/8/2017,Home,NOP,W,123,101,49,0.51,0.303,37,42,0.488,0.238,34
8170,GSW,81,4/10/2017,Home,UTA,L,99,105,39,0.488,0.36,25,41,0.446,0.371,49
8269,GSW,82,4/12/2017,Home,LAL,W,109,94,41,0.456,0.333,26,41,0.441,0.235,40
1209,HOU,1,10/26/2016,Away,LAL,L,114,120,44,0.512,0.241,29,45,0.506,0.343,39
2209,HOU,2,10/28/2016,Away,DAL,W,106,98,33,0.471,0.469,21,35,0.438,0.276,34
3209,HOU,3,10/30/2016,Home,DAL,W,93,92,34,0.42,0.355,16,32,0.372,0.355,43
4209,HOU,4,11/1/2016,Away,CLE,L,120,128,43,0.478,0.386,30,43,0.518,0.5,46
5209,HOU,5,11/2/2016,Away,NYK,W,118,99,42,0.472,0.375,25,37,0.435,0.4,34
6209,HOU,6,11/5/2016,Away,ATL,L,97,112,37,0.435,0.333,22,45,0.529,0.4,44
7209,HOU,7,11/7/2016,Away,WAS,W,114,106,41,0.519,0.459,28,39,0.415,0.37,45
889,HOU,8,11/9/2016,Away,SAS,W,101,99,37,0.474,0.333,25,33,0.393,0.304,39
970,HOU,9,11/12/2016,Home,SAS,L,100,106,34,0.382,0.319,22,41,0.539,0.278,35
1070,HOU,10,11/14/2016,Home,PHI,W,115,88,44,0.484,0.425,20,34,0.378,0.227,39
11109,HOU,11,11/16/2016,Away,OKC,L,103,105,40,0.435,0.35,25,40,0.476,0.48,44
1272,HOU,12,11/17/2016,Home,POR,W,126,109,46,0.484,0.438,26,41,0.456,0.357,41
1370,HOU,13,11/19/2016,Home,UTA,W,111,102,42,0.447,0.375,28,39,0.513,0.444,43
1470,HOU,14,11/21/2016,Away,DET,W,99,96,35,0.449,0.323,22,36,0.414,0.412,39
1570,HOU,15,11/23/2016,Home,TOR,L,102,115,38,0.487,0.333,29,43,0.489,0.522,38
1670,HOU,16,11/25/2016,Away,SAC,W,117,104,40,0.471,0.42,27,39,0.488,0.281,37
1770,HOU,17,11/27/2016,Away,POR,W,130,114,46,0.561,0.472,26,40,0.482,0.364,35
1870,HOU,18,11/29/2016,Away,UTA,L,101,120,37,0.407,0.367,14,41,0.554,0.536,40
1970,HOU,19,12/1/2016,Away,GSW,W,132,127,48,0.444,0.318,26,43,0.413,0.273,54
2070,HOU,20,12/2/2016,Away,DEN,W,128,110,45,0.511,0.459,25,46,0.442,0.29,54
21109,HOU,21,12/5/2016,Home,BOS,W,107,106,34,0.447,0.316,20,42,0.424,0.344,42
2272,HOU,22,12/7/2016,Home,LAL,W,134,95,51,0.543,0.417,35,34,0.391,0.25,39
2370,HOU,23,12/9/2016,Away,OKC,W,102,99,36,0.391,0.262,26,34,0.42,0.25,46
2470,HOU,24,12/10/2016,Home,DAL,W,109,87,37,0.5,0.514,31,32,0.405,0.324,32
2570,HOU,25,12/12/2016,Home,BRK,W,122,118,42,0.462,0.395,23,42,0.525,0.35,41
2670,HOU,26,12/14/2016,Home,SAC,W,132,98,50,0.588,0.524,40,39,0.424,0.344,40
2770,HOU,27,12/16/2016,Home,NOP,W,122,100,42,0.447,0.393,27,40,0.408,0.333,47
2870,HOU,28,12/17/2016,Away,MIN,W,111,109,39,0.406,0.333,25,41,0.446,0.333,55
2970,HOU,29,12/20/2016,Home,SAS,L,100,102,35,0.38,0.158,22,36,0.468,0.522,43
3070,HOU,30,12/21/2016,Away,PHO,W,125,111,46,0.535,0.474,30,44,0.473,0.36,44
31109,HOU,31,12/23/2016,Away,MEM,L,109,115,38,0.427,0.385,27,41,0.506,0.52,38
3272,HOU,32,12/26/2016,Home,PHO,W,131,115,46,0.5,0.349,28,43,0.426,0.233,53
3370,HOU,33,12/27/2016,Away,DAL,W,123,107,41,0.526,0.531,23,36,0.414,0.395,38
3470,HOU,34,12/30/2016,Home,LAC,W,140,116,45,0.556,0.35,29,45,0.469,0.394,38
3570,HOU,35,12/31/2016,Home,NYK,W,129,122,42,0.457,0.382,30,47,0.448,0.313,48
3670,HOU,36,1/2/2017,Home,WAS,W,101,91,37,0.43,0.308,25,38,0.437,0.231,45
3770,HOU,37,1/5/2017,Home,OKC,W,118,116,41,0.477,0.385,27,41,0.451,0.4,54
3870,HOU,38,1/6/2017,Away,ORL,W,100,93,39,0.453,0.306,26,38,0.418,0.348,49
3970,HOU,39,1/8/2017,Away,TOR,W,129,122,46,0.517,0.289,27,42,0.538,0.44,39
4070,HOU,40,1/10/2017,Home,CHO,W,121,114,40,0.488,0.436,25,44,0.478,0.442,43
41109,HOU,41,1/11/2017,Away,MIN,L,105,119,36,0.414,0.357,23,44,0.543,0.348,49
4272,HOU,42,1/13/2017,Home,MEM,L,105,110,33,0.402,0.244,19,41,0.539,0.37,45
4370,HOU,43,1/15/2017,Away,BRK,W,137,112,46,0.5,0.477,30,41,0.441,0.341,38
4470,HOU,44,1/17/2017,Away,MIA,L,103,109,36,0.4,0.231,21,42,0.467,0.31,52
4570,HOU,45,1/18/2017,Home,MIL,W,111,92,43,0.453,0.318,25,37,0.398,0.25,50
4670,HOU,46,1/20/2017,Home,GSW,L,108,125,43,0.448,0.2,26,47,0.528,0.395,41
4770,HOU,47,1/21/2017,Away,MEM,W,119,95,41,0.513,0.381,27,33,0.371,0.265,41
4870,HOU,48,1/23/2017,Away,MIL,L,114,127,39,0.506,0.4,26,47,0.588,0.478,37
4970,HOU,49,1/25/2017,Away,BOS,L,109,120,36,0.468,0.323,28,47,0.516,0.344,48
5070,HOU,50,1/27/2017,Away,PHI,W,123,118,42,0.519,0.387,25,42,0.538,0.4,29
51109,HOU,51,1/29/2017,Away,IND,L,101,120,34,0.41,0.282,21,47,0.54,0.238,42
5272,HOU,52,1/31/2017,Home,SAC,W,105,83,38,0.447,0.311,28,30,0.349,0.276,45
5370,HOU,53,2/2/2017,Home,ATL,L,108,113,35,0.376,0.255,19,44,0.518,0.267,56
5470,HOU,54,2/3/2017,Home,CHI,W,121,117,44,0.449,0.372,24,48,0.48,0.32,53
5570,HOU,55,2/7/2017,Home,ORL,W,128,104,44,0.494,0.421,31,42,0.477,0.24,47
5670,HOU,56,2/9/2017,Away,CHO,W,107,95,39,0.448,0.325,22,37,0.435,0.308,47
5770,HOU,57,2/11/2017,Home,PHO,W,133,102,42,0.494,0.5,27,37,0.394,0.364,42
5870,HOU,58,2/15/2017,Home,MIA,L,109,117,36,0.414,0.325,22,44,0.524,0.371,46
5970,HOU,59,2/23/2017,Away,NOP,W,129,99,45,0.495,0.392,28,36,0.419,0.194,44
6070,HOU,60,2/25/2017,Home,MIN,W,142,130,44,0.468,0.379,32,49,0.521,0.346,58
61109,HOU,61,2/27/2017,Home,IND,L,108,117,32,0.364,0.222,22,41,0.451,0.433,55
6272,HOU,62,3/1/2017,Away,LAC,W,122,103,37,0.425,0.385,21,42,0.447,0.353,36
6370,HOU,63,3/4/2017,Home,MEM,W,123,108,39,0.5,0.429,25,43,0.443,0.286,46
6470,HOU,64,3/6/2017,Away,SAS,L,110,112,41,0.466,0.359,19,40,0.455,0.393,44
6570,HOU,65,3/8/2017,Home,UTA,L,108,115,35,0.443,0.25,22,41,0.539,0.387,45
6670,HOU,66,3/10/2017,Away,CHI,W,115,94,37,0.416,0.319,26,38,0.388,0.231,49
6770,HOU,67,3/12/2017,Home,CLE,W,117,112,41,0.427,0.356,25,42,0.525,0.395,38
6870,HOU,68,3/15/2017,Home,LAL,W,139,100,50,0.549,0.419,37,42,0.462,0.12,38
6970,HOU,69,3/17/2017,Away,NOP,L,112,128,37,0.407,0.325,18,49,0.533,0.353,54
7070,HOU,70,3/18/2017,Away,DEN,W,109,105,38,0.458,0.208,20,38,0.427,0.323,45
71109,HOU,71,3/20/2017,Home,DEN,W,125,124,45,0.506,0.447,27,44,0.512,0.414,48
7272,HOU,72,3/24/2017,Home,NOP,W,117,107,44,0.473,0.359,29,41,0.451,0.368,36
7370,HOU,73,3/26/2017,Home,OKC,W,137,125,50,0.633,0.513,32,47,0.5,0.367,41
7470,HOU,74,3/28/2017,Home,GSW,L,106,113,33,0.388,0.161,20,45,0.511,0.268,44
7570,HOU,75,3/30/2017,Away,POR,L,107,117,40,0.44,0.235,18,43,0.478,0.394,41
7670,HOU,76,3/31/2017,Away,GSW,L,98,107,34,0.374,0.324,20,43,0.453,0.344,43
7770,HOU,77,4/2/2017,Away,PHO,W,123,116,47,0.47,0.368,23,42,0.42,0.235,61
7870,HOU,78,4/5/2017,Home,DEN,W,110,104,37,0.425,0.294,19,41,0.394,0.184,51
7970,HOU,79,4/7/2017,Home,DET,L,109,114,36,0.414,0.314,25,46,0.426,0.346,55
8070,HOU,80,4/9/2017,Away,SAC,W,135,128,45,0.563,0.419,26,47,0.5,0.29,38
8171,HOU,81,4/10/2017,Away,LAC,L,96,125,33,0.393,0.225,23,46,0.505,0.385,49
8270,HOU,82,4/12/2017,Home,MIN,W,123,118,45,0.464,0.339,37,48,0.527,0.478,49
1273,IND,1,10/26/2016,Home,DAL,W,130,121,47,0.505,0.526,30,45,0.433,0.375,49
2273,IND,2,10/28/2016,Away,BRK,L,94,103,37,0.378,0.292,22,38,0.437,0.303,52
